File,Zero_Crossing_Rate,RMS_Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Flatness,MFCC_1_mean,MFCC_1_std,MFCC_2_mean,MFCC_2_std,MFCC_3_mean,MFCC_3_std,MFCC_4_mean,MFCC_4_std,MFCC_5_mean,MFCC_5_std,MFCC_6_mean,MFCC_6_std,MFCC_7_mean,MFCC_7_std,MFCC_8_mean,MFCC_8_std,MFCC_9_mean,MFCC_9_std,MFCC_10_mean,MFCC_10_std,MFCC_11_mean,MFCC_11_std,MFCC_12_mean,MFCC_12_std,MFCC_13_mean,MFCC_13_std,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Species
Magpie_Goose_26_segment.wav,0.3837806195965418,0.04982391,4334.998020651836,1846.0607428525802,6068.205573442003,0.021915581,-241.23843,25.116426,-56.83021,21.088976,-87.73646,15.710721,2.6516168,11.429286,-89.83912,11.514643,-22.82075,10.935172,-36.64793,11.196644,-19.585655,11.506302,-21.974203,11.898939,6.013845,12.086726,-24.768625,10.844023,7.302138,11.12273,-6.75564,8.509238,24.34938012730178,17.215652114052112,14.592266056609802,15.03398317254474,18.17559946683699,21.461756478222245,60.669614057001944,Magpie Goose_filtered
Magpie_Goose_27_segment.wav,0.27371961805555556,0.005676718,3560.558199066996,1674.872619838365,5130.4052734375,0.01779132,-443.9041,26.896229,-20.845945,21.977146,-120.872536,18.963598,8.696668,16.84694,-79.026245,11.95747,-21.269,10.131434,-37.674263,15.564288,-3.3540277,11.037954,-21.056278,9.272368,5.4659243,8.151287,-14.910456,7.987933,4.4945416,9.375446,5.266039,6.1747565,25.669807683538824,15.858440491328773,16.38236405752244,15.06012527240907,18.001604824826423,20.3947750475753,57.942866661287916,Magpie Goose_filtered
Magpie_Goose_2_segment.wav,0.3989461735063805,0.019487783,4552.60965485905,2363.886762442148,7127.740039515661,0.028208757,-300.9025,37.067463,-25.350859,15.8792095,-78.08405,13.116833,-34.571594,8.478917,-92.21988,7.173389,0.1573861,9.592868,-63.863182,11.491946,1.5327299,11.04742,-45.90926,5.9219894,8.200248,6.2998366,-3.63294,6.974945,11.948109,6.5867643,-8.170102,6.2227283,25.39126059030236,17.359059816811296,18.047343198482565,17.736354658063867,17.585662381661784,18.965622633201086,64.1572743291761,Magpie Goose_filtered
Magpie_Goose_3_segment.wav,0.2941277099042923,0.0022330992,3865.477979808739,2435.6653044998425,6403.305131598027,0.10295815,-465.11832,25.35166,0.84300977,16.316807,-47.3494,13.204808,0.28957012,14.0446,-56.771152,9.896038,-25.913239,8.708514,-32.459827,7.9447255,-25.64717,8.267312,-35.743935,9.166195,-30.349285,7.8896294,-14.490797,6.6183195,-11.700328,6.067125,-19.77938,6.549393,25.23018201133877,15.90270800513774,15.77964601760265,14.329935766709962,16.732245599180267,16.03979868220373,51.75000364576358,Magpie Goose_filtered
Magpie_Goose_4_segment.wav,0.2573584295382166,0.009017272,3347.0636410671723,2148.394220768864,5655.106037893113,0.048748624,-365.32303,39.754112,-0.4746949,17.298933,-99.17041,11.743126,-29.0763,12.786449,-68.88,8.640339,-24.548903,7.150791,-37.499905,7.705466,-17.471903,8.434602,-26.699997,7.7876735,2.53787,7.8442245,-10.611478,7.285961,6.6999044,6.0674167,-3.786433,7.520309,25.30396616951142,17.27043704369315,14.987888852033288,14.100179069367632,16.43464614240795,18.36081831473557,53.78088245536951,Magpie Goose_filtered
Magpie_Goose_5_segment.wav,0.20745608867459397,0.010578485,2943.4902860796174,1997.1858875100222,5250.604290530742,0.017171126,-362.74146,47.21927,20.655556,29.922983,-109.302315,10.416126,-20.596771,9.008797,-84.48485,9.856247,-12.242575,6.344026,-48.38148,6.9035907,-12.44895,7.7495594,-32.485363,8.019704,5.5802445,5.873918,-1.2076918,7.357022,3.0623536,6.799276,-5.077242,6.1909103,25.79345966986613,17.40093235942212,19.031268115846654,16.995613250011736,18.29541726617217,17.865638608370215,60.441623060679575,Magpie Goose_filtered
Magpie_Goose_6_segment.wav,0.25509466538573083,0.012170068,2853.612619538834,1263.1666415072652,3830.2622217589906,0.0044610496,-444.33563,49.64199,24.80949,41.6383,-119.152885,15.41265,23.762915,32.181507,-56.981617,18.778473,-33.84715,13.083132,-1.3628445,13.491821,-24.231144,13.852345,-22.492807,9.919283,1.4958408,6.9879937,-3.2361417,7.054185,1.8829838,8.2449665,8.5799055,7.8213005,26.33930181663333,18.502625686981226,17.23811354469928,16.802883380969863,18.96882035126445,27.06163039579056,53.39035965673416,Magpie Goose_filtered
Magpie_Goose_7_segment.wav,0.17679075677710843,0.007911134,2801.76247878052,2132.1257091992834,5211.009212631777,0.027115356,-351.51242,20.821249,37.634083,10.915727,-91.68709,7.6337614,-22.255426,7.7806287,-74.86939,5.8651605,-24.825706,6.187123,-49.770615,5.8106055,-15.232856,5.8991866,-30.882462,5.024984,-2.3331032,5.3969235,-15.011582,5.675228,4.1719832,5.741361,-9.633916,4.535845,23.689168439490352,15.332388307972074,16.02694681937641,15.10670365670914,16.21634017875535,16.664687509346216,57.956013033202595,Magpie Goose_filtered
Magpie_Goose_8_segment.wav,0.1625772639936195,0.035826888,2286.328926701952,1498.1823865239476,3783.998309708527,0.0040381313,-253.69293,34.85751,46.7845,19.801514,-159.49074,12.543067,-30.678612,9.270332,-76.23439,6.103828,-16.27707,6.3866553,-50.292496,7.0233088,-22.506245,6.229637,-27.7622,6.078476,1.682793,5.4365907,-5.633173,6.0068626,6.4062433,5.8385606,1.9921081,6.8528857,25.250315800560305,15.719550936447606,19.610379067548504,15.941795436354143,19.85312372545726,20.145678144445807,58.92169867772211,Magpie Goose_filtered
Magpie_Goose_9_segment.wav,0.25490433765951276,0.013628461,3020.6898422957756,1831.2679336747076,4728.761351689385,0.0074219215,-371.26425,35.172184,18.724716,12.014311,-126.1184,19.268272,-23.825266,7.1760144,-74.34692,7.873943,-0.99222165,8.034643,-40.04109,6.4977536,-28.449642,6.300863,-14.220853,6.3672514,3.7751193,5.4114347,-14.078017,6.7146587,33.90189,8.687594,-13.717673,9.972892,25.48418699211751,16.89403973381673,20.318714265468802,18.188973654032527,20.616016378891292,26.658679829925294,59.85787132928876,Magpie Goose_filtered
King_Penguin_10_segment.wav,0.1673637797273782,0.025043966,2425.534804687644,1641.3777873947283,3991.011829774507,0.019777678,-445.4913,160.1261,37.742485,27.259478,-89.19533,65.62062,-22.12973,15.775512,-32.392303,22.222532,-20.061737,8.41902,-17.774658,14.821263,-9.788146,9.325646,-15.59055,15.086312,-1.7167978,8.2728615,-2.0403042,11.44664,-0.6173801,4.810471,0.29928207,8.095237,26.28306088819692,24.79191581755176,16.526154883082828,16.121810705869095,16.167045382500703,18.787489711974935,55.28997353084655,penguin_filtered
King_Penguin_11_segment.wav,0.16159656287380383,0.015501282,2558.3892404587536,1895.3636604587111,4567.434502560556,0.010494497,-350.7455,51.686596,41.938255,27.005516,-103.777145,21.539202,-29.721596,17.921303,-69.86672,14.142593,-20.571436,13.572622,-42.966244,10.836425,0.43446577,11.84337,-31.966648,10.101775,-10.262037,10.769744,-14.164031,9.523323,-4.039396,11.102808,-10.195535,13.775475,24.020658650873823,15.989797573062564,16.87797511364287,17.88044473769657,18.04597420546821,17.70756218385226,59.51931211344952,penguin_filtered
King_Penguin_12_segment.wav,0.1698097175899072,0.0370462,2448.9769714723543,1522.7344374342388,3947.6706378697795,0.0032544744,-329.41302,53.678204,37.779213,40.91194,-117.05534,25.955416,0.7902326,18.823494,-59.635197,21.325426,-22.009624,21.2366,-53.854816,14.647575,-21.807592,14.0048685,-22.9888,15.379135,-19.68863,15.092493,-17.820461,14.109464,-0.7074913,14.279635,-3.0384202,15.315378,25.058785977557633,22.11366428067256,19.378632342192795,19.39910578148997,22.627853225650274,20.552636664603153,57.95931279068501,penguin_filtered
King_Penguin_13_segment.wav,0.16383931808294663,0.04053688,2257.912404098762,1381.0394765463498,3342.642587188225,0.0044454816,-334.34137,39.835934,49.14104,34.256287,-120.35076,15.86912,-6.717658,21.407736,-20.846659,16.437239,-23.433525,10.990526,-43.929695,18.419744,-22.045515,16.403069,-15.483471,13.805574,-18.892767,14.27431,-11.772151,14.795056,-1.5764374,12.9305,1.4793724,9.894276,25.20312910742128,20.384076113665063,17.268715865392846,16.065883404059697,19.701661058087844,20.116378332377252,55.26049963732715,penguin_filtered
King_Penguin_14_segment.wav,0.15684477414443154,0.09701003,2401.8447894801025,1747.119969788252,3963.708127900232,0.008519598,-142.98093,41.81331,49.561665,22.172525,-113.743965,13.00865,-20.6057,15.215173,-69.11343,12.455058,-37.84791,8.5334215,-47.7271,8.891095,-6.140194,10.073034,-35.084267,8.108711,-12.400395,9.483673,-21.376223,9.183682,-7.1105485,7.5273614,-13.428867,8.362631,28.767383285665815,15.952906275648653,16.189597611269217,17.92514527427511,17.2429347416244,17.854865176961514,58.109666038060496,penguin_filtered
King_Penguin_15_segment.wav,0.15581837016574585,0.023825245,2068.7483411397907,1211.3175872527192,3219.868191039365,0.0018591604,-304.2795,35.27757,78.5644,25.469902,-163.79344,12.204402,-24.247433,11.031963,-62.558765,6.4757133,-24.409449,5.514579,-31.900963,5.412515,-29.439999,4.968324,-19.82858,5.492317,-10.481762,5.0947714,-2.9731355,5.051041,-7.6180577,5.564692,-2.262016,6.503645,24.893261645184815,17.463097138664356,13.738602519558585,14.08925157922064,17.341354634785958,21.117721230506607,55.15940380580592,penguin_filtered
King_Penguin_16_segment.wav,0.17667284476508122,0.016601942,2704.62010359863,1831.2825418891532,4613.776045443011,0.024404539,-360.56024,75.42791,28.197603,25.965605,-118.394585,39.588654,-15.237656,14.368479,-50.927593,16.215445,-8.681611,10.289739,-28.156569,8.404702,-11.204126,8.690731,-21.85186,7.8168445,-3.197112,6.700788,-14.463355,9.050929,0.9071656,8.336051,-7.6546583,9.196435,23.768427642377265,14.128120906809823,17.05251163372021,17.66912564245303,17.195042875059524,18.786251051790853,56.31161514265164,penguin_filtered
King_Penguin_17_segment.wav,0.15523551274271843,0.008724934,2462.616263062557,1811.231532560788,4341.004899404581,0.01510481,-444.9517,98.44169,46.792202,27.073881,-107.54991,37.827988,-22.443235,10.288134,-54.624504,12.679786,-13.485425,7.3949847,-33.51228,8.557951,-14.721412,8.892745,-26.643425,12.745382,-9.488661,6.965724,-13.569596,7.476079,-4.0741463,6.1102767,-9.967103,8.86184,25.479565688093032,17.0800649325333,15.688312822834014,17.109039165208184,17.7113676284876,17.48012755881569,57.45170921621876,penguin_filtered
King_Penguin_18_segment.wav,0.16008374419953597,0.01755334,2212.3180805775783,1489.3691048658304,3637.362692140371,0.006522096,-383.16998,36.952766,58.985306,15.24173,-136.14989,27.049208,-40.50451,10.951843,-63.837933,11.974604,-13.977585,8.539344,-30.665848,8.472178,-25.237654,11.044392,-11.636317,8.66183,3.4827974,8.839301,5.875656,7.526961,6.7714505,6.515085,10.729148,7.7968764,26.31277552710103,23.91440571018844,15.705299448924233,15.792906147880148,19.094266672563233,19.732781311904628,56.52330842642454,penguin_filtered
King_Penguin_19_segment.wav,0.10623006090487239,0.09962754,2010.6434089503966,1704.9731943633167,3638.8365424702724,0.0047926325,-166.54599,72.42131,61.186085,31.556637,-117.20742,14.806003,-44.968277,8.499082,-83.16139,9.886841,-33.792255,6.0078416,-52.062374,8.445695,-20.274254,5.6784415,-32.222504,7.958228,-14.629786,6.4537053,-18.141083,7.1254387,-2.3132215,5.9939117,-6.264981,8.364596,24.385370486454434,26.141383325309587,17.139410834265192,17.75637017534328,16.502674844175196,16.199636808444783,56.89540858575901,penguin_filtered
King_Penguin_1_segment.wav,0.15015611405162413,0.046560943,2089.4769473988426,1300.6677835498297,3193.134210502465,0.0017139403,-258.42523,47.504593,64.50082,16.193026,-158.90955,13.86351,-27.700277,9.504946,-67.55541,12.991085,-34.533123,10.555376,-36.091602,10.433308,-8.3731985,8.004406,-18.765894,6.5400248,-14.469038,7.9987187,-1.3094717,11.03358,-3.5898364,9.181323,-2.5498822,9.575666,25.727175481368388,23.381777883087707,16.883729868693848,17.881099367118587,16.965107064898906,19.819460171718184,56.7963581064063,penguin_filtered
King_Penguin_20_segment.wav,0.15059114885440836,0.067977734,2220.3162034970974,1545.6417326758656,3664.216744761456,0.0056768106,-172.97485,20.66493,53.972214,13.295727,-148.82814,8.952351,-30.72774,9.1958685,-84.350876,7.0395837,-36.089985,7.1877403,-41.108124,6.826697,-9.782707,5.3411303,-33.082905,5.553808,-13.865312,5.4625196,-18.641012,6.193514,-2.8438933,5.6689754,-4.8765273,6.735913,24.481739074330505,20.794899733768418,15.61856884625144,15.922543275680718,15.086871497229366,18.508698120540437,57.17384632982753,penguin_filtered
King_Penguin_21_segment.wav,0.16370903422273783,0.0077183195,2194.2294925152687,1231.7217373263572,3366.948627374565,0.0019313251,-456.8988,60.82488,64.01852,28.71097,-160.03311,32.611485,-11.67167,15.2577,-51.81101,10.5706835,-27.331472,12.155737,-32.408714,9.557338,-27.601126,10.408985,-23.363209,7.6053944,-12.619351,8.097253,-0.48998925,9.5999155,6.748397,9.266426,2.9058015,8.621806,25.98370044454418,22.455414812408176,13.272143580657888,15.945621660169126,17.13689001089529,24.194255917883808,55.008826274292076,penguin_filtered
King_Penguin_22_segment.wav,0.14487905126160092,0.0043690363,1946.0111099997778,1205.6713165372212,2961.3400204828886,0.001796449,-504.36084,38.649765,83.299904,18.482962,-135.69398,20.308613,-22.894255,14.262177,-45.209515,7.13078,-35.234512,8.999487,-33.649807,8.970769,-31.109089,11.636588,-23.435936,6.9196367,-12.380159,10.34326,4.0884733,8.330309,7.24191,8.246035,5.6058526,7.359774,26.04610652239334,24.043794908069103,13.417858312594824,15.560926422711685,18.887863134912372,21.260662591871434,53.044847069416086,penguin_filtered
King_Penguin_23_segment.wav,0.14927455357142858,0.0077108983,2059.194450678692,1233.4899265776714,3179.658309273098,0.0018145245,-459.18866,66.361465,73.971016,27.30483,-157.38007,32.069653,-18.534283,14.066192,-54.41799,11.273159,-27.356373,11.862463,-38.162994,8.059714,-30.01486,10.78796,-28.012737,8.131617,-12.220102,7.054003,1.3612562,8.902926,5.8385797,6.870813,5.769721,7.5942817,26.421123096404603,23.71563442934512,14.059506845821518,15.916545969094923,17.184047337868765,21.932023104502704,55.11065503628485,penguin_filtered
King_Penguin_24_segment.wav,0.14662947744693397,0.0058376184,2002.7656597589807,1234.9162075849047,3107.0533032687204,0.0018203126,-474.32245,57.89163,78.70974,23.347347,-151.12314,25.576027,-20.831974,10.3360815,-53.150085,11.26117,-27.940744,12.376165,-36.48539,8.324886,-30.701725,8.435314,-27.228346,7.16465,-15.636914,7.027092,1.3636283,6.168923,7.284336,5.90544,4.5880976,7.0525184,26.15231520047,23.780651017709204,13.830611698559933,15.76591460085567,17.148860822092576,21.228750976219008,54.32383802686682,penguin_filtered
King_Penguin_25_segment.wav,0.15699325405290102,0.009615354,2083.602673628947,1256.7032045371968,3293.440949632039,0.00179596,-431.33865,67.28857,78.51924,27.929165,-154.07841,28.69009,-13.007432,15.793535,-63.841484,16.545618,-37.73218,7.579977,-34.193954,8.976322,-31.990208,9.71939,-30.613327,6.858556,-13.328207,6.0466614,-4.002719,8.454868,2.3032243,7.8058496,7.0974336,7.1465173,26.24441771989182,24.492181323845195,14.236752806713877,15.381696280218126,16.681584209724633,24.170244602284964,54.78593887301704,penguin_filtered
King_Penguin_26_segment.wav,0.14241633628731343,0.0096964855,1967.1611770656766,1323.4814769952732,3121.0288887593283,0.0021554488,-410.60904,54.673096,85.93642,17.493423,-147.52281,30.965872,-21.380692,13.902342,-68.383125,13.573323,-33.842854,6.5814095,-43.743523,6.0488534,-31.085815,8.389346,-38.52114,5.617769,-16.097376,7.915107,-4.6664762,7.339632,6.1968107,6.316665,4.2771006,8.803961,25.580630458368972,23.4019533163435,13.990659070596145,15.47978921967671,17.699060299605883,22.358576252403726,55.28305051716491,penguin_filtered
King_Penguin_27_segment.wav,0.20636963457076565,0.07323421,2186.4301908142324,878.2346416879084,3162.5081002573957,2.1610644e-05,-299.29306,30.153742,138.14532,7.3992543,-197.5108,24.545862,-24.863857,8.661332,-2.6838732,7.4819646,-99.71985,9.443173,-13.461756,8.5895195,-10.103797,8.929113,-51.617077,8.622245,5.632563,7.438675,-7.9333296,7.318273,-28.339739,7.495048,14.489376,11.077503,24.83815775784288,17.417683065239952,14.442828008025058,16.396075543757817,17.450607840065423,50.50292874237794,36.111625965302785,penguin_filtered
King_Penguin_28_segment.wav,0.10758614595417633,0.010762033,1902.2834661073384,1762.4503319229625,3247.1420819134282,0.009609654,-337.0538,29.883184,87.647514,11.106451,-96.81266,11.296419,-42.018684,6.9574137,-60.457676,6.623644,-36.27253,4.8655477,-53.016243,4.668187,-23.933466,5.4274316,-37.47268,4.311512,-12.972229,4.2449884,-22.771801,4.1370463,-5.0409184,3.8973577,-14.152498,4.049111,24.88658888001721,18.36911925310443,12.369546211008158,13.38831830515621,15.841087949393089,15.962975324584582,52.756291480406546,penguin_filtered
King_Penguin_29_segment.wav,0.11237719330046404,0.03717986,1889.4238272208765,1594.9566008906218,3252.8126586064386,0.0054153246,-274.7124,58.0036,95.69446,14.583374,-90.08349,37.34486,-9.5221,13.021742,-48.90209,11.442292,-44.762653,8.798107,-39.502193,6.9827414,-24.6759,7.381941,-28.483936,7.735151,-11.929533,5.807882,-14.545183,6.6326504,-8.420512,5.740445,-6.765956,5.173669,27.33347666789018,17.26353027403159,15.223752114480536,16.059236668536602,16.432125024108792,19.60495540509241,53.02905976747919,penguin_filtered
King_Penguin_2_segment.wav,0.18647812137470998,0.010385863,2663.0107729076276,1634.0467624098308,4209.791171965632,0.009441796,-399.25595,49.52911,10.098565,16.707327,-147.6748,14.565437,-21.188099,8.516873,-59.066307,7.817607,-19.147537,6.789401,-33.984203,7.721788,-0.7834698,7.836037,-19.812267,9.061818,-3.3652952,9.305294,-8.694479,8.204626,-0.34183475,10.301118,0.80845916,10.503494,26.29961557327867,19.354904154172612,17.39831640089207,18.191678647161904,17.68108196714048,18.9280063565013,57.511758651831286,penguin_filtered
King_Penguin_30_segment.wav,0.18197369852088166,0.035741724,2603.9661447972035,1562.4001188236155,4199.699044282917,0.0028248546,-309.6952,43.4787,8.358406,15.552956,-141.0995,17.922201,-20.367256,14.782938,-64.10821,16.655592,1.6893158,11.856767,2.6445587,8.501833,12.228893,8.061906,1.5177643,9.418819,1.6241784,8.392038,-2.9020543,9.233923,-10.319782,10.8915825,17.354452,10.699931,26.424450386244576,21.33249358105188,19.653196529029888,19.4914465520831,18.42210458392385,20.01791421120448,61.57312816642617,penguin_filtered
King_Penguin_3_segment.wav,0.11389754930394431,0.0069199735,1760.5270375199007,1395.1333864278472,3020.96850755873,0.0030772653,-402.92514,17.987038,99.169914,7.9484525,-133.7884,12.358855,-28.8868,6.7311378,-75.34301,6.2893686,-34.72166,5.435471,-55.41108,4.9249196,-39.988758,5.2190185,-41.567486,4.5316167,-16.201778,4.932606,-15.986297,5.179589,-4.376138,4.9246774,-4.644454,4.1327596,25.981969818362334,24.29955637628814,13.03855363010239,13.231011296984367,16.755366439078482,19.003317366015153,53.88252842068784,penguin_filtered
King_Penguin_4_segment.wav,0.13857897694315546,0.017212657,1910.428619034462,1212.3914819232393,2987.0949304850637,0.0017937868,-430.30945,78.53277,70.173225,24.040134,-126.00464,48.99851,-31.604212,20.15227,-36.954315,8.93289,-30.186693,7.50923,-22.342073,5.224695,-26.472355,5.3113937,-15.23975,4.7317905,-4.2665257,5.435457,3.8613186,6.985633,3.4028642,9.32365,4.3386683,4.55367,26.60800517069812,26.30048538343742,14.162037333076844,16.365337377942918,17.985329397972492,21.385381066237695,53.57732619507449,penguin_filtered
King_Penguin_5_segment.wav,0.14766372716067286,0.021218697,2004.0891967330283,1219.741756821741,3113.296487547129,0.0017964506,-386.4222,55.87438,67.19366,19.082256,-133.01361,40.702522,-30.974512,18.219046,-34.59588,7.7218227,-23.656307,8.256772,-24.745422,7.2824893,-28.574121,7.951861,-9.859591,5.8269773,-10.140949,7.7201076,6.5046024,6.266179,10.40712,6.3431787,8.837362,8.034444,26.47890981043208,27.11069934664926,13.940220955566382,16.334305997769114,19.04731405330382,20.68353033144843,55.01407977835383,penguin_filtered
King_Penguin_6_segment.wav,0.08705907410092807,0.059532855,1468.5295953223815,1336.403097774437,2445.7172296439967,0.0013867698,-224.94443,31.691668,117.002815,9.021835,-111.676765,14.087099,-41.557026,5.745879,-87.8395,7.052674,-36.176884,6.600493,-54.7005,6.244634,-32.068516,5.792,-38.154102,5.8100805,-22.263033,4.996529,-23.84646,5.2413354,-9.467458,5.0178647,-11.2044735,6.1436377,24.70191062387824,22.93945602075783,14.109184495565298,15.964294325294121,17.497687621797542,17.08658076318715,55.432996682431266,penguin_filtered
King_Penguin_7_segment.wav,0.133331298828125,0.11816957,2208.9624796337916,1748.4480332295907,3868.6014404296875,0.0119330175,-219.6098,149.82082,62.490578,29.4275,-98.00987,24.214748,-30.040909,8.447334,-50.971474,15.936866,-29.515537,9.463642,-32.116627,11.935867,-17.9794,12.09614,-20.62879,6.8289237,-6.4199004,10.165314,-4.7502913,6.2145195,0.44078377,6.0076685,-2.1599853,8.201144,21.267494264664265,20.39790231679443,14.902231072968556,14.714238923310507,15.336123743039563,16.987338047691974,54.79713803292909,penguin_filtered
King_Penguin_8_segment.wav,0.14459057389018692,0.04712925,2337.080915294579,1682.2669238926985,3873.6370906651578,0.006761454,-315.5841,103.71313,35.838802,48.298138,-118.00032,39.807068,-29.316036,18.465082,-54.671482,19.839268,-11.08752,10.532125,-24.909435,8.742908,-22.599764,8.823943,-25.495737,11.797573,-9.4122715,7.621616,-11.499541,8.460052,-5.2187867,7.4192715,3.2111037,9.456001,25.109858106144124,19.90570013166491,18.28306394011037,19.734585673354562,19.801798377098446,19.493648765609194,55.9161857237935,penguin_filtered
King_Penguin_9_segment.wav,0.20546897658062646,0.03564588,2908.840138471101,1767.6317160300373,4709.00176506308,0.011418869,-286.023,50.13891,22.264954,40.118027,-99.80108,16.7993,7.0538807,17.334215,-63.454426,10.453038,-37.95058,10.395673,-54.081123,11.291233,-8.250773,14.409446,-28.6309,13.537359,-15.932594,11.498651,-15.501084,12.002251,2.442668,11.709201,-7.030126,10.875544,25.062337878275073,19.682606100851498,15.183952678305777,16.298864090020732,19.56494144683767,19.020553353110614,59.07420846251441,penguin_filtered
Red-tailed_Hawk_10_segment.wav,0.2964297690690255,0.005090154,3753.3016985313566,1859.837764610146,5750.489357507976,0.028021237,-533.0232,20.272764,-68.15428,22.77501,-107.53263,14.566562,28.532967,24.700417,9.809466,9.0233555,35.652977,10.299093,-13.276554,13.190657,-3.2840426,7.3098545,-9.479787,5.0632863,3.1838756,7.708075,-0.46476558,6.580382,8.728031,7.077988,-3.9696925,6.841148,26.552221167004202,10.101064995974149,13.539254584920656,27.012926848884852,16.87431399803642,17.433013180696598,58.95225543794711,Red-tailed Hawk_filtered
Red-tailed_Hawk_11_segment.wav,0.38841583889211134,0.0035928173,4302.416813291661,2402.247978809799,6932.567283117024,0.1510673,-537.323,49.77015,-24.217497,7.501423,-78.88318,42.986496,-26.37646,11.000908,-47.19503,12.063836,-16.798306,10.29438,-31.148151,6.0173025,-2.696147,8.616379,-22.19958,7.1681805,3.8432271,10.54559,-0.5858035,8.428188,16.992252,6.6715417,4.8870535,6.176016,26.66918940086116,20.894486301626674,13.659057907717298,13.60628155174654,14.994093819050896,15.014309198272288,55.196653726177196,Red-tailed Hawk_filtered
Red-tailed_Hawk_12_segment.wav,0.24007321813423646,0.011917225,3277.5877911224047,2033.0173185330418,5513.534230199353,0.037940055,-495.53955,107.22283,7.925974,30.391361,-70.751625,68.39832,-8.018641,23.010656,-34.711926,18.356365,-9.807014,12.103644,-4.208333,12.58365,12.146991,10.955307,-0.5827818,10.872867,-8.194897,11.322343,2.0991244,9.739444,3.507914,10.183531,13.866175,9.734247,26.935574485015454,17.964245416510995,14.841125300524492,16.92793674712755,17.912927152577364,17.874083963459107,54.41584561642667,Red-tailed Hawk_filtered
Red-tailed_Hawk_13_segment.wav,0.2614019896423513,0.013074854,3526.727937804824,2099.167190289297,5899.518150783463,0.07351536,-539.9183,44.19952,1.3530669,20.449923,-55.861305,38.21668,-7.320065,26.67606,3.1465712,14.835937,1.2274731,13.195168,3.8914735,13.8444805,11.331447,12.981721,3.1726835,11.278655,-6.324778,13.311514,-1.8277059,12.076133,-1.5488769,13.460446,-1.9897537,9.740618,26.54007338084025,9.932099360224923,24.892949199428525,14.59349914832957,19.818436803390235,17.826996559226508,53.03348186250134,Red-tailed Hawk_filtered
Red-tailed_Hawk_14_segment.wav,0.2603139501160093,0.003679322,3181.1329640590893,1808.588118336518,5104.168517075116,0.04239421,-532.6951,40.9211,9.967669,12.313893,-75.0526,28.89259,2.1510947,9.641301,-22.232098,8.4653845,-13.614358,6.9152374,-9.693885,6.1914587,-3.5138116,11.37951,-1.263238,7.8551826,-1.0162654,8.123543,4.2381306,7.4360704,-0.039616916,5.383565,8.784064,5.7946067,26.801319508848742,18.875971843721832,13.088981221784708,13.554872730422815,15.446963052394356,15.975797676003664,57.960381717736844,Red-tailed Hawk_filtered
Red-tailed_Hawk_15_segment.wav,0.25173433230874315,0.00016149535,3000.165127504173,2193.4071558336905,5322.23120517418,0.047886558,-795.4549,38.513107,38.795815,23.08232,-69.988045,26.883963,-11.700499,30.038197,-40.446854,12.941732,-13.618857,16.120728,-16.702755,8.666224,5.6548047,13.3387575,-9.006237,9.366344,0.7726097,10.59765,7.5375924,8.888631,4.7007895,6.7541776,5.2945356,5.918966,26.667848732032237,14.827667508573075,13.463991383943828,13.603595537673879,17.745515294528058,17.06719143636677,49.119172843723234,Red-tailed Hawk_filtered
Red-tailed_Hawk_16_segment.wav,0.31654819222383723,0.011011315,3996.657410256828,2321.0955907747802,6612.759044558503,0.1011524,-538.999,90.161354,-2.1876647,42.823357,-27.654877,39.85068,13.800117,22.179016,-31.794416,12.165518,-16.282013,8.318498,-16.70168,14.020508,-10.253008,12.625707,-10.475225,8.202122,-0.37461388,6.7321877,2.3678515,7.5885167,8.632379,9.070204,7.93728,7.7182484,26.471318183698862,21.023364331728498,13.749934183314735,13.527147655127042,16.351906934179883,17.59960907573095,53.08145129596787,Red-tailed Hawk_filtered
Red-tailed_Hawk_17_segment.wav,0.32748717553654294,0.0086887395,4020.044965320083,2279.0019060121313,6583.239774416328,0.14231183,-516.478,74.56223,-12.168578,27.480148,-65.30163,51.90197,0.9127265,26.311441,-30.087955,10.498783,-15.906817,8.925266,-19.626196,5.4658947,2.3287222,7.661148,-16.32377,8.63433,3.0380423,9.489189,3.8118174,7.6569185,12.492554,8.848484,3.7132041,6.018019,26.56732058660751,20.484040521413885,13.01063484347039,15.119152094260714,17.416210143341274,17.53908990916165,52.72343370048208,Red-tailed Hawk_filtered
Red-tailed_Hawk_18_segment.wav,0.18529310469837587,0.008368979,2581.6298942551884,1642.197570496429,3972.925937590632,0.009666129,-516.9713,63.069443,13.512253,33.049206,-62.048096,36.61105,-21.940445,31.383707,-15.219264,12.184504,6.7354126,9.905984,11.023449,13.155673,-4.9506435,13.013556,-15.420864,8.742813,2.020631,13.350784,10.960242,13.017673,9.607721,7.631342,6.869809,9.909487,26.812001622642374,19.37781941873933,15.574121220950587,17.21763569557496,18.3502970514652,20.05856236349882,55.25984329935848,Red-tailed Hawk_filtered
